type,date,close
Advertising & marketing,2007-04-15T04:00:00Z,1.07
Advertising & marketing,2007-04-14T04:00:00Z,1.06
Advertising & marketing,2007-04-13T04:00:00Z,1.05
Advertising & marketing,2007-04-12T04:00:00Z,1.03
Advertising & marketing,2007-04-11T04:00:00Z,1.03
Advertising & marketing,2007-04-10T04:00:00Z,1.02
Advertising & marketing,2007-04-09T04:00:00Z,1.02
Advertising & marketing,2007-04-08T04:00:00Z,1.02
Advertising & marketing,2007-04-07T04:00:00Z,1.02
Advertising & marketing,2007-04-06T04:00:00Z,1.01
Advertising & marketing,2007-04-05T04:00:00Z,1.02
Advertising & marketing,2007-04-04T04:00:00Z,1.03
Advertising & marketing,2007-04-03T04:00:00Z,1.05
Advertising & marketing,2007-04-02T04:00:00Z,1.06
Advertising & marketing,2007-04-01T04:00:00Z,1.06
Advertising & marketing,2007-03-31T04:00:00Z,1.08
Advertising & marketing,2007-03-30T04:00:00Z,1.08
Advertising & marketing,2007-03-29T04:00:00Z,1.09
Advertising & marketing,2007-03-28T04:00:00Z,1.07
Advertising & marketing,2007-03-27T04:00:00Z,1.07
Advertising & marketing,2007-03-26T04:00:00Z,1.08
Advertising & marketing,2007-03-25T04:00:00Z,1.08
Advertising & marketing,2007-03-24T04:00:00Z,1.07
Advertising & marketing,2007-03-23T04:00:00Z,1.07
Advertising & marketing,2007-03-22T04:00:00Z,1.07
Advertising & marketing,2007-03-21T04:00:00Z,1.06
Advertising & marketing,2007-03-20T04:00:00Z,1.05
Advertising & marketing,2007-03-19T04:00:00Z,1.04
Advertising & marketing,2007-03-18T04:00:00Z,1.03
Advertising & marketing,2007-03-17T04:00:00Z,1.03
Advertising & marketing,2007-03-16T04:00:00Z,1.03
Advertising & marketing,2007-03-15T04:00:00Z,1.02
Advertising & marketing,2007-03-14T04:00:00Z,1.02
Advertising & marketing,2007-03-13T04:00:00Z,1.03
Advertising & marketing,2007-03-12T04:00:00Z,1.03
Advertising & marketing,2007-03-11T05:00:00Z,1.03
Advertising & marketing,2007-03-10T05:00:00Z,1.03
Advertising & marketing,2007-03-09T05:00:00Z,1.04
Advertising & marketing,2007-03-08T05:00:00Z,1.03
Advertising & marketing,2007-03-07T05:00:00Z,1.03
Advertising & marketing,2007-03-06T05:00:00Z,1.04
Advertising & marketing,2007-03-05T05:00:00Z,1.03
Advertising & marketing,2007-03-04T05:00:00Z,1.03
Advertising & marketing,2007-03-03T05:00:00Z,1.04
Advertising & marketing,2007-03-02T05:00:00Z,1.04
Advertising & marketing,2007-03-01T05:00:00Z,1.05
Advertising & marketing,2007-02-28T05:00:00Z,1.06
Advertising & marketing,2007-02-27T05:00:00Z,1.07
Advertising & marketing,2007-02-26T05:00:00Z,1.07
Advertising & marketing,2007-02-25T05:00:00Z,1.05
Advertising & marketing,2007-02-24T05:00:00Z,1.05
Advertising & marketing,2007-02-23T05:00:00Z,1.04
Advertising & marketing,2007-02-22T05:00:00Z,1.04
Advertising & marketing,2007-02-21T05:00:00Z,1.02
Advertising & marketing,2007-02-20T05:00:00Z,1
Advertising & marketing,2007-02-19T05:00:00Z,0.99
Advertising & marketing,2007-02-18T05:00:00Z,1.01
Advertising & marketing,2007-02-17T05:00:00Z,1.02
Advertising & marketing,2007-02-16T05:00:00Z,1.03
Advertising & marketing,2007-02-15T05:00:00Z,1.04
Advertising & marketing,2007-02-14T05:00:00Z,1.05
Advertising & marketing,2007-02-13T05:00:00Z,1.07
Advertising & marketing,2007-02-12T05:00:00Z,1.08
Advertising & marketing,2007-02-11T05:00:00Z,1.1
Advertising & marketing,2007-02-10T05:00:00Z,1.1
Advertising & marketing,2007-02-09T05:00:00Z,1.1
Advertising & marketing,2007-02-08T05:00:00Z,1.09
Advertising & marketing,2007-02-07T05:00:00Z,1.09
Advertising & marketing,2007-02-06T05:00:00Z,1.1
Advertising & marketing,2007-02-05T05:00:00Z,1.1
Advertising & marketing,2007-02-04T05:00:00Z,1.09
Advertising & marketing,2007-02-03T05:00:00Z,1.09
Advertising & marketing,2007-02-02T05:00:00Z,1.1
Advertising & marketing,2007-02-01T05:00:00Z,1.1
Advertising & marketing,2007-01-31T05:00:00Z,1.1
Advertising & marketing,2007-01-30T05:00:00Z,1.09
Advertising & marketing,2007-01-29T05:00:00Z,1.09
Advertising & marketing,2007-01-28T05:00:00Z,1.08
Advertising & marketing,2007-01-27T05:00:00Z,1.08
Advertising & marketing,2007-01-26T05:00:00Z,1.08
Advertising & marketing,2007-01-25T05:00:00Z,1.07
Advertising & marketing,2007-01-24T05:00:00Z,1.06
Advertising & marketing,2007-01-23T05:00:00Z,1.07
Advertising & marketing,2007-01-22T05:00:00Z,1.06
Advertising & marketing,2007-01-21T05:00:00Z,1.04
Advertising & marketing,2007-01-20T05:00:00Z,1.03
Advertising & marketing,2007-01-19T05:00:00Z,1.02
Advertising & marketing,2007-01-18T05:00:00Z,1.02
Advertising & marketing,2007-01-17T05:00:00Z,1.02
Advertising & marketing,2007-01-16T05:00:00Z,1.02
Advertising & marketing,2007-01-15T05:00:00Z,1.01
Advertising & marketing,2007-01-14T05:00:00Z,1.03
Advertising & marketing,2007-01-13T05:00:00Z,1.03
Advertising & marketing,2007-01-12T05:00:00Z,1.02
Advertising & marketing,2007-01-11T05:00:00Z,1.01
Advertising & marketing,2007-01-10T05:00:00Z,1.01
Advertising & marketing,2007-01-09T05:00:00Z,0.99
Advertising & marketing,2007-01-08T05:00:00Z,0.97
Advertising & marketing,2007-01-07T05:00:00Z,0.9
Advertising & marketing,2007-01-06T05:00:00Z,0.88
Advertising & marketing,2007-01-05T05:00:00Z,0.87
Advertising & marketing,2007-01-04T05:00:00Z,0.83
Advertising & marketing,2007-01-03T05:00:00Z,0.79
Advertising & marketing,2007-01-02T05:00:00Z,0.76
Advertising & marketing,2007-01-01T05:00:00Z,0.72
Education,2017-07-31T04:00:00Z,0.89
Education,2017-07-30T04:00:00Z,0.88
Education,2017-07-29T04:00:00Z,0.87
Education,2017-07-28T04:00:00Z,0.87
Education,2017-07-27T04:00:00Z,0.86
Education,2017-07-26T04:00:00Z,0.85
Education,2017-07-25T04:00:00Z,0.84
Education,2017-07-24T04:00:00Z,0.83
Education,2017-07-23T04:00:00Z,0.83
Education,2017-07-22T04:00:00Z,0.83
Education,2017-07-21T04:00:00Z,0.83
Education,2017-07-20T04:00:00Z,0.83
Education,2017-07-19T04:00:00Z,0.83
Education,2017-07-18T04:00:00Z,0.83
Education,2017-07-17T04:00:00Z,0.82
Education,2017-07-16T04:00:00Z,0.82
Education,2017-07-15T04:00:00Z,0.82
Education,2017-07-14T04:00:00Z,0.82
Education,2017-07-13T04:00:00Z,0.82
Education,2017-07-12T04:00:00Z,0.81
Education,2017-07-11T04:00:00Z,0.8
Education,2017-07-10T04:00:00Z,0.75
Education,2017-07-09T04:00:00Z,0.72
Education,2017-07-08T04:00:00Z,0.71
Education,2017-07-07T04:00:00Z,0.7
Education,2017-07-06T04:00:00Z,0.69
Education,2017-07-05T04:00:00Z,0.68
Education,2017-07-04T04:00:00Z,0.69
Education,2017-07-03T04:00:00Z,0.73
Education,2017-07-02T04:00:00Z,0.75
Education,2017-07-01T04:00:00Z,0.76
Education,2017-06-30T04:00:00Z,0.77
Education,2017-06-29T04:00:00Z,0.78
Education,2017-06-28T04:00:00Z,0.78
Education,2017-06-27T04:00:00Z,0.79
Education,2017-06-26T04:00:00Z,0.8
Education,2017-06-25T04:00:00Z,0.8
Education,2017-06-24T04:00:00Z,0.81
Education,2017-06-23T04:00:00Z,0.81
Education,2017-06-22T04:00:00Z,0.82
Education,2017-06-21T04:00:00Z,0.82
Education,2017-06-20T04:00:00Z,0.84
Education,2017-06-19T04:00:00Z,0.84
Education,2017-06-18T04:00:00Z,0.85
Education,2017-06-17T04:00:00Z,0.86
Education,2017-06-16T04:00:00Z,0.87
Education,2017-06-15T04:00:00Z,0.88
Education,2017-06-14T04:00:00Z,0.9
Education,2017-06-13T04:00:00Z,0.91
Education,2017-06-12T04:00:00Z,0.93
Education,2017-06-11T04:00:00Z,0.94
Education,2017-06-10T04:00:00Z,0.94
Education,2017-06-09T04:00:00Z,0.95
Education,2017-06-08T04:00:00Z,0.97
Education,2017-06-07T04:00:00Z,0.98
Education,2017-06-06T04:00:00Z,0.99
Education,2017-06-05T04:00:00Z,1.01
Education,2017-06-04T04:00:00Z,0.95
Education,2017-06-03T04:00:00Z,0.94
Education,2017-06-02T04:00:00Z,0.94
Education,2017-06-01T04:00:00Z,0.94
Education,2017-05-31T04:00:00Z,0.95
Education,2017-05-30T04:00:00Z,0.97
Education,2017-05-29T04:00:00Z,0.97
Education,2017-05-28T04:00:00Z,1.06
Education,2017-05-27T04:00:00Z,1.08
Education,2017-05-26T04:00:00Z,1.09
Education,2017-05-25T04:00:00Z,1.11
Education,2017-05-24T04:00:00Z,1.12
Education,2017-05-23T04:00:00Z,1.13
Education,2017-05-22T04:00:00Z,1.14
Education,2017-05-21T04:00:00Z,1.15
Education,2017-05-20T04:00:00Z,1.15
Education,2017-05-19T04:00:00Z,1.15
Education,2017-05-18T04:00:00Z,1.16
Education,2017-05-17T04:00:00Z,1.17
Education,2017-05-16T04:00:00Z,1.18
Education,2017-05-15T04:00:00Z,1.19
Education,2017-05-14T04:00:00Z,1.19
Education,2017-05-13T04:00:00Z,1.2
Education,2017-05-12T04:00:00Z,1.2
Education,2017-05-11T04:00:00Z,1.2
Education,2017-05-10T04:00:00Z,1.2
Education,2017-05-09T04:00:00Z,1.21
Education,2017-05-08T04:00:00Z,1.2
Education,2017-05-07T04:00:00Z,1.21
Education,2017-05-06T04:00:00Z,1.21
Education,2017-05-05T04:00:00Z,1.21
Education,2017-05-04T04:00:00Z,1.21
Education,2017-05-03T04:00:00Z,1.22
Education,2017-05-02T04:00:00Z,1.22
Education,2017-05-01T04:00:00Z,1.22
Education,2017-04-30T04:00:00Z,1.22
Education,2017-04-29T04:00:00Z,1.21
Education,2017-04-28T04:00:00Z,1.21
Education,2017-04-27T04:00:00Z,1.2
Education,2017-04-26T04:00:00Z,1.19
Education,2017-04-25T04:00:00Z,1.18
Education,2017-04-24T04:00:00Z,1.17
Education,2017-04-23T04:00:00Z,1.15
Education,2017-04-22T04:00:00Z,1.14
Education,2017-04-21T04:00:00Z,1.12
Education,2017-04-20T04:00:00Z,1.09
Education,2017-04-19T04:00:00Z,1.08
Education,2017-04-18T04:00:00Z,1.07
Education,2017-04-17T04:00:00Z,1.07
Education,2017-04-16T04:00:00Z,1.08
Education,2017-04-15T04:00:00Z,1.09
Education,2017-04-14T04:00:00Z,1.11
Education,2017-04-13T04:00:00Z,1.15
Education,2017-04-12T04:00:00Z,1.17
Education,2017-04-11T04:00:00Z,1.18
Education,2017-04-10T04:00:00Z,1.2
Education,2017-04-09T04:00:00Z,1.21
Education,2017-04-08T04:00:00Z,1.21
Education,2017-04-07T04:00:00Z,1.21
Education,2017-04-06T04:00:00Z,1.22
Education,2017-04-05T04:00:00Z,1.21
Education,2017-04-04T04:00:00Z,1.21
Education,2017-04-03T04:00:00Z,1.2
Education,2017-04-02T04:00:00Z,1.2
Education,2017-04-01T04:00:00Z,1.2
Education,2017-03-31T04:00:00Z,1.2
Education,2017-03-30T04:00:00Z,1.2
Education,2017-03-29T04:00:00Z,1.2
Education,2017-03-28T04:00:00Z,1.21
Education,2017-03-27T04:00:00Z,1.21
Education,2017-03-26T04:00:00Z,1.21
Education,2017-03-25T04:00:00Z,1.21
Education,2017-03-24T04:00:00Z,1.21
Education,2017-03-23T04:00:00Z,1.21
Education,2017-03-22T04:00:00Z,1.21
Education,2017-03-21T04:00:00Z,1.21
Education,2017-03-20T04:00:00Z,1.21
Education,2017-03-19T04:00:00Z,1.2
Education,2017-03-18T04:00:00Z,1.19
Education,2017-03-17T04:00:00Z,1.19
Education,2017-03-16T04:00:00Z,1.2
Education,2017-03-15T04:00:00Z,1.2
Education,2017-03-14T04:00:00Z,1.2
Education,2017-03-13T04:00:00Z,1.21
Education,2017-03-12T05:00:00Z,1.21
Education,2017-03-11T05:00:00Z,1.22
Education,2017-03-10T05:00:00Z,1.22
Education,2017-03-09T05:00:00Z,1.22
Education,2017-03-08T05:00:00Z,1.23
Education,2017-03-07T05:00:00Z,1.23
Education,2017-03-06T05:00:00Z,1.24
Education,2017-03-05T05:00:00Z,1.24
Education,2017-03-04T05:00:00Z,1.23
Education,2017-03-03T05:00:00Z,1.23
Education,2017-03-02T05:00:00Z,1.22
Education,2017-03-01T05:00:00Z,1.22
Education,2017-02-28T05:00:00Z,1.21
Education,2017-02-27T05:00:00Z,1.21
Education,2017-02-26T05:00:00Z,1.16
Education,2017-02-25T05:00:00Z,1.15
Education,2017-02-24T05:00:00Z,1.15
Education,2017-02-23T05:00:00Z,1.15
Education,2017-02-22T05:00:00Z,1.15
Education,2017-02-21T05:00:00Z,1.15
Education,2017-02-20T05:00:00Z,1.15
Education,2017-02-19T05:00:00Z,1.19
Education,2017-02-18T05:00:00Z,1.2
Education,2017-02-17T05:00:00Z,1.21
Education,2017-02-16T05:00:00Z,1.23
Education,2017-02-15T05:00:00Z,1.23
Education,2017-02-14T05:00:00Z,1.25
Education,2017-02-13T05:00:00Z,1.26
Education,2017-02-12T05:00:00Z,1.26
Education,2017-02-11T05:00:00Z,1.25
Education,2017-02-10T05:00:00Z,1.25
Education,2017-02-09T05:00:00Z,1.24
Education,2017-02-08T05:00:00Z,1.25
Education,2017-02-07T05:00:00Z,1.24
Education,2017-02-06T05:00:00Z,1.25
Education,2017-02-05T05:00:00Z,1.27
Education,2017-02-04T05:00:00Z,1.28
Education,2017-02-03T05:00:00Z,1.28
Education,2017-02-02T05:00:00Z,1.28
Education,2017-02-01T05:00:00Z,1.27
Education,2017-01-31T05:00:00Z,1.28
Education,2017-01-30T05:00:00Z,1.28
Education,2017-01-29T05:00:00Z,1.28
Education,2017-01-28T05:00:00Z,1.28
Education,2017-01-27T05:00:00Z,1.27
Education,2017-01-26T05:00:00Z,1.27
Education,2017-01-25T05:00:00Z,1.29
Education,2017-01-24T05:00:00Z,1.3
Education,2017-01-23T05:00:00Z,1.31
Education,2017-01-22T05:00:00Z,1.24
Education,2017-01-21T05:00:00Z,1.23
Education,2017-01-20T05:00:00Z,1.23
Education,2017-01-19T05:00:00Z,1.23
Education,2017-01-18T05:00:00Z,1.22
Education,2017-01-17T05:00:00Z,1.21
Education,2017-01-16T05:00:00Z,1.21
Education,2017-01-15T05:00:00Z,1.29
Education,2017-01-14T05:00:00Z,1.3
Education,2017-01-13T05:00:00Z,1.3
Education,2017-01-12T05:00:00Z,1.29
Education,2017-01-11T05:00:00Z,1.28
Education,2017-01-10T05:00:00Z,1.25
Education,2017-01-09T05:00:00Z,1.22
Education,2017-01-08T05:00:00Z,1.13
Education,2017-01-07T05:00:00Z,1.1
Education,2017-01-06T05:00:00Z,1.08
Education,2017-01-05T05:00:00Z,0.99
Education,2017-01-04T05:00:00Z,0.9
Education,2017-01-03T05:00:00Z,0.81
Education,2017-01-02T05:00:00Z,0.71
Education,2017-01-01T05:00:00Z,0.67
Education,2016-12-31T05:00:00Z,0.63
Education,2016-12-30T05:00:00Z,0.62
Education,2016-12-29T05:00:00Z,0.62
Education,2016-12-28T05:00:00Z,0.65
Education,2016-12-27T05:00:00Z,0.7
Education,2016-12-26T05:00:00Z,0.77
Education,2016-12-25T05:00:00Z,0.85
Education,2016-12-24T05:00:00Z,0.89
Education,2016-12-23T05:00:00Z,0.93
Education,2016-12-22T05:00:00Z,1.01
Education,2016-12-21T05:00:00Z,1.09
Education,2016-12-20T05:00:00Z,1.14
Education,2016-12-19T05:00:00Z,1.19
Education,2016-12-18T05:00:00Z,1.23
Education,2016-12-17T05:00:00Z,1.24
Education,2016-12-16T05:00:00Z,1.25
Education,2016-12-15T05:00:00Z,1.26
Education,2016-12-14T05:00:00Z,1.25
Education,2016-12-13T05:00:00Z,1.25
Education,2016-12-12T05:00:00Z,1.25
Education,2016-12-11T05:00:00Z,1.24
Education,2016-12-10T05:00:00Z,1.24
Education,2016-12-09T05:00:00Z,1.25
Education,2016-12-08T05:00:00Z,1.24
Education,2016-12-07T05:00:00Z,1.25
Education,2016-12-06T05:00:00Z,1.26
Education,2016-12-05T05:00:00Z,1.26
Education,2016-12-04T05:00:00Z,1.26
Education,2016-12-03T05:00:00Z,1.27
Education,2016-12-02T05:00:00Z,1.27
Education,2016-12-01T05:00:00Z,1.17
Education,2016-11-30T05:00:00Z,1.05
Education,2016-11-29T05:00:00Z,0.96
Education,2016-11-28T05:00:00Z,0.92
Education,2016-11-27T05:00:00Z,0.9
Education,2016-11-26T05:00:00Z,0.9
Education,2016-11-25T05:00:00Z,0.9
Education,2016-11-24T05:00:00Z,1.01
Education,2016-11-23T05:00:00Z,1.14
Education,2016-11-22T05:00:00Z,1.23
Education,2016-11-21T05:00:00Z,1.27
Education,2016-11-20T05:00:00Z,1.31
Education,2016-11-19T05:00:00Z,1.31
Education,2016-11-18T05:00:00Z,1.31
Education,2016-11-17T05:00:00Z,1.27
Education,2016-11-16T05:00:00Z,1.26
Education,2016-11-15T05:00:00Z,1.2
Education,2016-11-14T05:00:00Z,1.18
Education,2016-11-13T05:00:00Z,1.18
Education,2016-11-12T05:00:00Z,1.2
Education,2016-11-11T05:00:00Z,1.21
Education,2016-11-10T05:00:00Z,1.25
Education,2016-11-09T05:00:00Z,1.26
Education,2016-11-08T05:00:00Z,1.33
Education,2016-11-07T05:00:00Z,1.36
Education,2016-11-06T04:00:00Z,1.34
Education,2016-11-05T04:00:00Z,1.32
Education,2016-11-04T04:00:00Z,1.32
Education,2016-11-03T04:00:00Z,1.31
Education,2016-11-02T04:00:00Z,1.32
Education,2016-11-01T04:00:00Z,1.32
Education,2016-10-31T04:00:00Z,1.32
Education,2016-10-30T04:00:00Z,1.33
Education,2016-10-29T04:00:00Z,1.34
Education,2016-10-28T04:00:00Z,1.35
Education,2016-10-27T04:00:00Z,1.34
Education,2016-10-26T04:00:00Z,1.33
Education,2016-10-25T04:00:00Z,1.34
Education,2016-10-24T04:00:00Z,1.34
Education,2016-10-23T04:00:00Z,1.33
Education,2016-10-22T04:00:00Z,1.33
Education,2016-10-21T04:00:00Z,1.33
Education,2016-10-20T04:00:00Z,1.33
Education,2016-10-19T04:00:00Z,1.34
Education,2016-10-18T04:00:00Z,1.32
Education,2016-10-17T04:00:00Z,1.31
Education,2016-10-16T04:00:00Z,1.29
Education,2016-10-15T04:00:00Z,1.29
Education,2016-10-14T04:00:00Z,1.28
Education,2016-10-13T04:00:00Z,1.28
Education,2016-10-12T04:00:00Z,1.28
Education,2016-10-11T04:00:00Z,1.29
Education,2016-10-10T04:00:00Z,1.3
Education,2016-10-09T04:00:00Z,1.32
Education,2016-10-08T04:00:00Z,1.32
Education,2016-10-07T04:00:00Z,1.34
Education,2016-10-06T04:00:00Z,1.36
Education,2016-10-05T04:00:00Z,1.38
Education,2016-10-04T04:00:00Z,1.39
Education,2016-10-03T04:00:00Z,1.39
Education,2016-10-02T04:00:00Z,1.41
Education,2016-10-01T04:00:00Z,1.41
Education,2016-09-30T04:00:00Z,1.41
Education,2016-09-29T04:00:00Z,1.41
Education,2016-09-28T04:00:00Z,1.41
Education,2016-09-27T04:00:00Z,1.41
Education,2016-09-26T04:00:00Z,1.42
Education,2016-09-25T04:00:00Z,1.42
Education,2016-09-24T04:00:00Z,1.42
Education,2016-09-23T04:00:00Z,1.43
Education,2016-09-22T04:00:00Z,1.43
Education,2016-09-21T04:00:00Z,1.43
Education,2016-09-20T04:00:00Z,1.44
Education,2016-09-19T04:00:00Z,1.44
Education,2016-09-18T04:00:00Z,1.45
Education,2016-09-17T04:00:00Z,1.45
Education,2016-09-16T04:00:00Z,1.46
Education,2016-09-15T04:00:00Z,1.46
Education,2016-09-14T04:00:00Z,1.48
Education,2016-09-13T04:00:00Z,1.49
Education,2016-09-12T04:00:00Z,1.51
Education,2016-09-11T04:00:00Z,1.42
Education,2016-09-10T04:00:00Z,1.41
Education,2016-09-09T04:00:00Z,1.4
Education,2016-09-08T04:00:00Z,1.39
Education,2016-09-07T04:00:00Z,1.39
Education,2016-09-06T04:00:00Z,1.38
Education,2016-09-05T04:00:00Z,1.38
Education,2016-09-04T04:00:00Z,1.47
Education,2016-09-03T04:00:00Z,1.47
Education,2016-09-02T04:00:00Z,1.46
Education,2016-09-01T04:00:00Z,1.46
Education,2016-08-31T04:00:00Z,1.45
Education,2016-08-30T04:00:00Z,1.45
Education,2016-08-29T04:00:00Z,1.45
Education,2016-08-28T04:00:00Z,1.46
Education,2016-08-27T04:00:00Z,1.45
Education,2016-08-26T04:00:00Z,1.44
Education,2016-08-25T04:00:00Z,1.42
Education,2016-08-24T04:00:00Z,1.39
Education,2016-08-23T04:00:00Z,1.36
Education,2016-08-22T04:00:00Z,1.31
Education,2016-08-21T04:00:00Z,1.25
Education,2016-08-20T04:00:00Z,1.24
Education,2016-08-19T04:00:00Z,1.22
Education,2016-08-18T04:00:00Z,1.19
Education,2016-08-17T04:00:00Z,1.16
Education,2016-08-16T04:00:00Z,1.13
Education,2016-08-15T04:00:00Z,1.1
Education,2016-08-14T04:00:00Z,1.08
Education,2016-08-13T04:00:00Z,1.07
Education,2016-08-12T04:00:00Z,1.06
Education,2016-08-11T04:00:00Z,1.05
Education,2016-08-10T04:00:00Z,1.03
Education,2016-08-09T04:00:00Z,1.01
Education,2016-08-08T04:00:00Z,1
Education,2016-08-07T04:00:00Z,0.99
Education,2016-08-06T04:00:00Z,0.98
Education,2016-08-05T04:00:00Z,0.97
Education,2016-08-04T04:00:00Z,0.96
Education,2016-08-03T04:00:00Z,0.94
Education,2016-08-02T04:00:00Z,0.92
Education,2016-08-01T04:00:00Z,0.9
Education,2016-07-31T04:00:00Z,0.88
Education,2016-07-30T04:00:00Z,0.87
Education,2016-07-29T04:00:00Z,0.87
Education,2016-07-28T04:00:00Z,0.86
Education,2016-07-27T04:00:00Z,0.86
Education,2016-07-26T04:00:00Z,0.85
Education,2016-07-25T04:00:00Z,0.85
Education,2016-07-24T04:00:00Z,0.85
Education,2016-07-23T04:00:00Z,0.85
Education,2016-07-22T04:00:00Z,0.84
Education,2016-07-21T04:00:00Z,0.84
Education,2016-07-20T04:00:00Z,0.83
Education,2016-07-19T04:00:00Z,0.82
Education,2016-07-18T04:00:00Z,0.82
Education,2016-07-17T04:00:00Z,0.81
Education,2016-07-16T04:00:00Z,0.81
Education,2016-07-15T04:00:00Z,0.81
Education,2016-07-14T04:00:00Z,0.81
Education,2016-07-13T04:00:00Z,0.8
Education,2016-07-12T04:00:00Z,0.8
Education,2016-07-11T04:00:00Z,0.8
Education,2016-07-10T04:00:00Z,0.75
Education,2016-07-09T04:00:00Z,0.74
Education,2016-07-08T04:00:00Z,0.73
Education,2016-07-07T04:00:00Z,0.73
Education,2016-07-06T04:00:00Z,0.72
Education,2016-07-05T04:00:00Z,0.72
Education,2016-07-04T04:00:00Z,0.72
Education,2016-07-03T04:00:00Z,0.77
Education,2016-07-02T04:00:00Z,0.78
Education,2016-07-01T04:00:00Z,0.78
Education,2016-06-30T04:00:00Z,0.79
Education,2016-06-29T04:00:00Z,0.8
Education,2016-06-28T04:00:00Z,0.8
Education,2016-06-27T04:00:00Z,0.81
Education,2016-06-26T04:00:00Z,0.81
Education,2016-06-25T04:00:00Z,0.81
Education,2016-06-24T04:00:00Z,0.81
Education,2016-06-23T04:00:00Z,0.82
Education,2016-06-22T04:00:00Z,0.82
Education,2016-06-21T04:00:00Z,0.84
Education,2016-06-20T04:00:00Z,0.85
Education,2016-06-19T04:00:00Z,0.86
Education,2016-06-18T04:00:00Z,0.87
Education,2016-06-17T04:00:00Z,0.88
Education,2016-06-16T04:00:00Z,0.89
Education,2016-06-15T04:00:00Z,0.91
Education,2016-06-14T04:00:00Z,0.93
Education,2016-06-13T04:00:00Z,0.95
Education,2016-06-12T04:00:00Z,0.97
Education,2016-06-11T04:00:00Z,0.98
Education,2016-06-10T04:00:00Z,0.98
Education,2016-06-09T04:00:00Z,1
Education,2016-06-08T04:00:00Z,1.03
Education,2016-06-07T04:00:00Z,1.05
Education,2016-06-06T04:00:00Z,1.05
Education,2016-06-05T04:00:00Z,1
Education,2016-06-04T04:00:00Z,0.98
Education,2016-06-03T04:00:00Z,0.97
Education,2016-06-02T04:00:00Z,0.97
Education,2016-06-01T04:00:00Z,0.97
Education,2016-05-31T04:00:00Z,0.96
Education,2016-05-30T04:00:00Z,0.97
Education,2016-05-29T04:00:00Z,1.05
Education,2016-05-28T04:00:00Z,1.07
Education,2016-05-27T04:00:00Z,1.08
Education,2016-05-26T04:00:00Z,1.1
Education,2016-05-25T04:00:00Z,1.11
Education,2016-05-24T04:00:00Z,1.13
Education,2016-05-23T04:00:00Z,1.14
Education,2016-05-22T04:00:00Z,1.16
Education,2016-05-21T04:00:00Z,1.16
Education,2016-05-20T04:00:00Z,1.17
Education,2016-05-19T04:00:00Z,1.17
Education,2016-05-18T04:00:00Z,1.18
Education,2016-05-17T04:00:00Z,1.19
Education,2016-05-16T04:00:00Z,1.2
Education,2016-05-15T04:00:00Z,1.2
Education,2016-05-14T04:00:00Z,1.19
Education,2016-05-13T04:00:00Z,1.19
Education,2016-05-12T04:00:00Z,1.19
Education,2016-05-11T04:00:00Z,1.19
Education,2016-05-10T04:00:00Z,1.18
Education,2016-05-09T04:00:00Z,1.18
Education,2016-05-08T04:00:00Z,1.18
Education,2016-05-07T04:00:00Z,1.19
Education,2016-05-06T04:00:00Z,1.19
Education,2016-05-05T04:00:00Z,1.2
Education,2016-05-04T04:00:00Z,1.2
Education,2016-05-03T04:00:00Z,1.2
Education,2016-05-02T04:00:00Z,1.2
Education,2016-05-01T04:00:00Z,1.19
Education,2016-04-30T04:00:00Z,1.18
Education,2016-04-29T04:00:00Z,1.17
Education,2016-04-28T04:00:00Z,1.16
Education,2016-04-27T04:00:00Z,1.15
Education,2016-04-26T04:00:00Z,1.17
Education,2016-04-25T04:00:00Z,1.18
Education,2016-04-24T04:00:00Z,1.19
Education,2016-04-23T04:00:00Z,1.2
Education,2016-04-22T04:00:00Z,1.2
Education,2016-04-21T04:00:00Z,1.22
Education,2016-04-20T04:00:00Z,1.23
Education,2016-04-19T04:00:00Z,1.22
Education,2016-04-18T04:00:00Z,1.22
Education,2016-04-17T04:00:00Z,1.22
Education,2016-04-16T04:00:00Z,1.23
Education,2016-04-15T04:00:00Z,1.23
Education,2016-04-14T04:00:00Z,1.23
Education,2016-04-13T04:00:00Z,1.23
Education,2016-04-12T04:00:00Z,1.23
Education,2016-04-11T04:00:00Z,1.23
Education,2016-04-10T04:00:00Z,1.22
Education,2016-04-09T04:00:00Z,1.22
Education,2016-04-08T04:00:00Z,1.22
Education,2016-04-07T04:00:00Z,1.2
Education,2016-04-06T04:00:00Z,1.19
Education,2016-04-05T04:00:00Z,1.18
Education,2016-04-04T04:00:00Z,1.16
Education,2016-04-03T04:00:00Z,1.15
Education,2016-04-02T04:00:00Z,1.13
Education,2016-04-01T04:00:00Z,1.12
Education,2016-03-31T04:00:00Z,1.09
Education,2016-03-30T04:00:00Z,1.08
Education,2016-03-29T04:00:00Z,1.08
Education,2016-03-28T04:00:00Z,1.08
Education,2016-03-27T04:00:00Z,1.08
Education,2016-03-26T04:00:00Z,1.1
Education,2016-03-25T04:00:00Z,1.12
Education,2016-03-24T04:00:00Z,1.17
Education,2016-03-23T04:00:00Z,1.18
Education,2016-03-22T04:00:00Z,1.19
Education,2016-03-21T04:00:00Z,1.18
Education,2016-03-20T04:00:00Z,1.18
Education,2016-03-19T04:00:00Z,1.18
Education,2016-03-18T04:00:00Z,1.17
Education,2016-03-17T04:00:00Z,1.16
